appId,labels,type,taxId,isZoonotic,hostClass,taxRank,communityId,taxOrder,displayLabel,pageRankSotu,louvainCommunityId,communityColorCodes,sourceAppId,hostCount,hostCountNormalized
135614,"['Taxon', 'Host']",Taxon,135614,nan,Bacteria,order,0,Xanthomonadales,Xanthomonadales,0.0,399,0,,,
135618,['Taxon'],Taxon,135618,nan,Bacteria,order,0,Methylococcales,Methylococcales,0.0,193,0,,,
135622,['Taxon'],Taxon,135622,nan,Bacteria,order,0,Alteromonadales,Alteromonadales,0.0,399,0,,,
135623,['Taxon'],Taxon,135623,nan,Bacteria,order,0,Vibrionales,Vibrionales,1.0,399,0,,,
135624,"['Taxon', 'Host']",Taxon,135624,nan,Bacteria,order,0,Aeromonadales,Aeromonadales,0.0,399,0,,,
135625,['Taxon'],Taxon,135625,nan,Bacteria,order,0,Pasteurellales,Pasteurellales,1.0,282,0,,,
171549,"['Taxon', 'Host']",Taxon,171549,nan,Bacteria,order,0,Bacteroidales,Bacteroidales,9.0,282,0,,,
186329,['Taxon'],Taxon,186329,nan,Bacteria,order,0,Acholeplasmatales,Acholeplasmatales,0.0,399,0,,,
186802,"['Taxon', 'Host']",Taxon,186802,nan,Bacteria,order,0,Eubacteriales,Eubacteriales,8.0,282,0,,,
186826,"['Taxon', 'Host']",Taxon,186826,nan,Bacteria,order,0,Lactobacillales,Lactobacillales,4.0,282,0,,,
189479,['Taxon'],Taxon,189479,nan,Fungi,order,0,Orbiliales,Orbiliales,1.0,399,0,,,
200666,['Taxon'],Taxon,200666,nan,Bacteria,order,0,Sphingobacteriales,Sphingobacteriales,0.0,399,0,,,
203491,['Taxon'],Taxon,203491,nan,Bacteria,order,0,Fusobacteriales,Fusobacteriales,1.0,282,0,,,
204455,"['Taxon', 'Host']",Taxon,204455,nan,Bacteria,order,0,Rhodobacterales,Rhodobacterales,0.0,399,0,,,
204457,"['Taxon', 'Host']",Taxon,204457,nan,Bacteria,order,0,Sphingomonadales,Sphingomonadales,0.0,399,0,,,
206351,['Taxon'],Taxon,206351,nan,Bacteria,order,0,Neisseriales,Neisseriales,0.0,399,0,,,
206389,"['Taxon', 'Host']",Taxon,206389,nan,Bacteria,order,0,Rhodocyclales,Rhodocyclales,0.0,399,0,,,
213849,['Taxon'],Taxon,213849,nan,Bacteria,order,0,Campylobacterales,Campylobacterales,2.0,208,0,,,
232378,['Taxon'],Taxon,232378,nan,Plant,order,0,Proteales,Proteales,1.0,399,0,,,
403667,['Taxon'],Taxon,403667,nan,Plant,order,0,Vitales,Vitales,0.0,399,0,,,
464095,['Taxon'],Taxon,464095,nan,Virus,order,0,Picornavirales,Picornavirales,2.0,282,0,,,
675063,['Taxon'],Taxon,675063,nan,Virus,order,0,Tymovirales,Tymovirales,1.0,399,0,,,
1028384,['Taxon'],Taxon,1028384,nan,Fungi,order,0,Glomerellales,Glomerellales,1.0,399,0,,,
1843489,['Taxon'],Taxon,1843489,nan,Bacteria,order,0,Veillonellales,Veillonellales,1.0,193,0,,,
1890424,"['Taxon', 'Host']",Taxon,1890424,nan,Bacteria,order,0,Synechococcales,Synechococcales,1.0,399,0,,,
2499411,['Taxon'],Taxon,2499411,nan,Virus,order,0,Articulavirales,Articulavirales,1.0,399,0,,,
2704949,['Taxon'],Taxon,2704949,nan,Other,order,0,Trypanosomatida,Trypanosomatida,0.0,399,0,,,
2732414,['Taxon'],Taxon,2732414,nan,Virus,order,0,Petitvirales,Petitvirales,2.0,282,0,,,
2732515,['Taxon'],Taxon,2732515,nan,Virus,order,105,Blubervirales,Blubervirales,1.0,193,6,,,
2732527,['Taxon'],Taxon,2732527,nan,Virus,order,0,Chitovirales,Chitovirales,0.0,399,0,,,
2732534,['Taxon'],Taxon,2732534,nan,Virus,order,0,Piccovirales,Piccovirales,0.0,193,0,,,
2732536,['Taxon'],Taxon,2732536,nan,Virus,order,0,Cirlivirales,Cirlivirales,0.0,399,0,,,
2732541,['Taxon'],Taxon,2732541,nan,Virus,order,0,Reovirales,Reovirales,2.0,208,0,,,
2732543,['Taxon'],Taxon,2732543,nan,Virus,order,0,Hepelivirales,Hepelivirales,0.0,282,0,,,
2732544,['Taxon'],Taxon,2732544,nan,Virus,order,0,Martellivirales,Martellivirales,6.0,208,0,,,
2732545,['Taxon'],Taxon,2732545,nan,Virus,order,0,Amarillovirales,Amarillovirales,2.0,208,0,,,
2732551,['Taxon'],Taxon,2732551,nan,Virus,order,0,Stellavirales,Stellavirales,1.0,282,0,,,
2732559,['Taxon'],Taxon,2732559,nan,Virus,order,0,Rowavirales,Rowavirales,0.0,193,0,,,
2887326,['Taxon'],Taxon,2887326,nan,Bacteria,order,0,Moraxellales,Moraxellales,1.0,193,0,,,
136,['Taxon'],Taxon,136,nan,Bacteria,order,0,Spirochaetales,Spirochaetales,0.0,399,0,,,
766,['Taxon'],Taxon,766,nan,Bacteria,order,0,Rickettsiales,Rickettsiales,0.0,399,0,,,
1150,['Taxon'],Taxon,1150,nan,Bacteria,order,0,Oscillatoriales,Oscillatoriales,0.0,399,0,,,
1161,['Taxon'],Taxon,1161,nan,Bacteria,order,0,Nostocales,Nostocales,0.0,399,0,,,
2037,['Taxon'],Taxon,2037,nan,Bacteria,order,0,Actinomycetales,Actinomycetales,0.0,399,0,,,
2158,"['Taxon', 'Host']",Taxon,2158,nan,Other,order,0,Methanobacteriales,Methanobacteriales,0.0,399,0,,,
2281,['Taxon'],Taxon,2281,nan,Other,order,0,Sulfolobales,Sulfolobales,0.0,399,0,,,
3244,['Taxon'],Taxon,3244,nan,Plant,order,0,Selaginellales,Selaginellales,0.0,399,0,,,
3524,['Taxon'],Taxon,3524,nan,Plant,order,0,Caryophyllales,Caryophyllales,0.0,399,0,,,
4055,['Taxon'],Taxon,4055,nan,Plant,order,0,Gentianales,Gentianales,0.0,399,0,,,
4776,['Taxon'],Taxon,4776,nan,Other,order,0,Peronosporales,Peronosporales,0.0,399,0,,,
5139,['Taxon'],Taxon,5139,nan,Fungi,order,0,Sordariales,Sordariales,0.0,399,0,,,
5234,['Taxon'],Taxon,5234,nan,Fungi,order,0,Tremellales,Tremellales,0.0,399,0,,,
5738,['Taxon'],Taxon,5738,nan,Other,order,0,Diplomonadida,Diplomonadida,0.0,399,0,,,
6103,"['Taxon', 'Host']",Taxon,6103,nan,Other,order,0,Actiniaria,Actiniaria,0.0,399,0,,,
6125,"['Taxon', 'Host']",Taxon,6125,nan,Other,order,0,Scleractinia,Scleractinia,0.0,399,0,,,
6180,['Taxon'],Taxon,6180,nan,Other,order,0,Strigeidida,Strigeidida,0.0,399,0,,,
6893,['Taxon'],Taxon,6893,nan,Anthropod,order,46,Araneae,Araneae,1.0,879,2,,,
6993,['Taxon'],Taxon,6993,nan,Anthropod,order,0,Orthoptera,Orthoptera,0.0,193,0,,,
7858,['Taxon'],Taxon,7858,nan,Fish-like,order,0,Rajiformes,Rajiformes,0.0,399,0,,,
7933,['Taxon'],Taxon,7933,nan,Fish-like,order,0,Anguilliformes,Anguilliformes,0.0,399,0,,,
8288,['Taxon'],Taxon,8288,nan,Fish-like,order,0,Polypteriformes,Polypteriformes,1.0,193,0,,,
8342,['Taxon'],Taxon,8342,nan,Fish-like,order,0,Anura,Anura,0.0,399,0,,,
13792,['Taxon'],Taxon,13792,nan,Plant,order,0,Mamiellales,Mamiellales,0.0,399,0,,,
28738,['Taxon'],Taxon,28738,nan,Fish-like,order,0,Cyprinodontiformes,Cyprinodontiformes,0.0,399,0,,,
30262,['Taxon'],Taxon,30262,nan,Anthropod,order,0,Thysanoptera,Thysanoptera,0.0,208,0,,,
31932,['Taxon'],Taxon,31932,nan,Other,order,259,Nitrosopumilales,Nitrosopumilales,1.0,888,6,,,
33183,['Taxon'],Taxon,33183,nan,Fungi,order,0,Onygenales,Onygenales,0.0,399,0,,,
34346,['Taxon'],Taxon,34346,nan,Fungi,order,0,Schizosaccharomycetales,Schizosaccharomycetales,0.0,399,0,,,
34634,['Taxon'],Taxon,34634,nan,Anthropod,order,49,Mesostigmata,Mesostigmata,1.0,399,5,,,
38609,['Taxon'],Taxon,38609,nan,Mammal,order,0,Diprotodontia,Diprotodontia,0.0,399,0,,,
41872,['Taxon'],Taxon,41872,nan,Fish-like,order,0,Mugiliformes,Mugiliformes,0.0,399,0,,,
48461,['Taxon'],Taxon,48461,nan,Bacteria,order,0,Verrucomicrobiales,Verrucomicrobiales,0.0,399,0,,,
51291,['Taxon'],Taxon,51291,nan,Bacteria,order,0,Chlamydiales,Chlamydiales,0.0,399,0,,,
68889,['Taxon'],Taxon,68889,nan,Fungi,order,0,Boletales,Boletales,0.0,399,0,,,
72273,['Taxon'],Taxon,72273,nan,Bacteria,order,0,Thiotrichales,Thiotrichales,0.0,399,0,,,
84337,['Taxon'],Taxon,84337,nan,Anthropod,order,0,Diplostraca,Diplostraca,0.0,399,0,,,
84999,['Taxon'],Taxon,84999,nan,Bacteria,order,0,Coriobacteriales,Coriobacteriales,0.0,399,0,,,
85009,['Taxon'],Taxon,85009,nan,Bacteria,order,0,Propionibacteriales,Propionibacteriales,0.0,399,0,,,
85011,['Taxon'],Taxon,85011,nan,Bacteria,order,0,Kitasatosporales,Kitasatosporales,0.0,399,0,,,
85823,['Taxon'],Taxon,85823,nan,Anthropod,order,0,Blattodea,Blattodea,1.0,282,0,,,
92860,"['Taxon', 'Host']",Taxon,92860,nan,Fungi,order,0,Pleosporales,Pleosporales,0.0,399,0,,,
135619,['Taxon'],Taxon,135619,nan,Bacteria,order,0,Oceanospirillales,Oceanospirillales,0.0,399,0,,,
162474,['Taxon'],Taxon,162474,nan,Fungi,order,0,Malasseziales,Malasseziales,0.0,399,0,,,
200644,"['Taxon', 'Host']",Taxon,200644,nan,Bacteria,order,0,Flavobacteriales,Flavobacteriales,0.0,19,0,,,
204458,['Taxon'],Taxon,204458,nan,Bacteria,order,0,Caulobacterales,Caulobacterales,0.0,399,0,,,
213115,"['Taxon', 'Host']",Taxon,213115,nan,Bacteria,order,0,Desulfovibrionales,Desulfovibrionales,0.0,399,0,,,
406427,['Taxon'],Taxon,406427,nan,Other,order,0,Anthoathecata,Anthoathecata,0.0,193,0,,,
526525,['Taxon'],Taxon,526525,nan,Bacteria,order,0,Erysipelotrichales,Erysipelotrichales,0.0,193,0,,,
548681,['Taxon'],Taxon,548681,nan,Virus,order,0,Herpesvirales,Herpesvirales,0.0,399,0,,,
639021,['Taxon'],Taxon,639021,nan,Fungi,order,0,Magnaporthales,Magnaporthales,0.0,399,0,,,
909929,['Taxon'],Taxon,909929,nan,Bacteria,order,0,Selenomonadales,Selenomonadales,0.0,193,0,,,
948951,['Taxon'],Taxon,948951,nan,Mammal,order,0,Cingulata,Cingulata,0.0,399,0,,,
1485168,['Taxon'],Taxon,1485168,nan,Other,order,0,Longamoebia,Longamoebia,0.0,399,0,,,
1489876,['Taxon'],Taxon,1489876,nan,Fish-like,order,0,Kurtiformes,Kurtiformes,0.0,399,0,,,
1489900,['Taxon'],Taxon,1489900,nan,Fish-like,order,0,Anabantiformes,Anabantiformes,0.0,399,0,,,
1489911,['Taxon'],Taxon,1489911,nan,Fish-like,order,0,Cichliformes,Cichliformes,0.0,399,0,,,
1489931,['Taxon'],Taxon,1489931,nan,Fish-like,order,0,Spariformes,Spariformes,0.0,399,0,,,
1489940,['Taxon'],Taxon,1489940,nan,Fish-like,order,0,Centrarchiformes,Centrarchiformes,0.0,399,0,,,
1643688,['Taxon'],Taxon,1643688,nan,Bacteria,order,0,Leptospirales,Leptospirales,0.0,399,0,,,
1843488,['Taxon'],Taxon,1843488,nan,Bacteria,order,0,Acidaminococcales,Acidaminococcales,0.0,399,0,,,
2058949,['Taxon'],Taxon,2058949,nan,Other,order,0,Dictyosteliales,Dictyosteliales,0.0,399,0,,,
2093819,['Taxon'],Taxon,2093819,nan,Bacteria,order,0,Candidatus Nanosynbacterales,Candidatus Nanosynbacterales,0.0,399,0,,,
2558200,['Taxon'],Taxon,2558200,nan,Fish-like,order,0,Accipitriformes,Accipitriformes,0.0,399,0,,,
2682482,['Taxon'],Taxon,2682482,nan,Other,order,0,Mastigamoebida,Mastigamoebida,0.0,399,0,,,
2726947,['Taxon'],Taxon,2726947,nan,Fungi,order,0,Mycosphaerellales,Mycosphaerellales,0.0,399,0,,,
2905377,['Taxon'],Taxon,2905377,nan,Other,order,0,Methanotrichales,Methanotrichales,0.0,399,0,,,
